,0,1
0,0.13614285088428163,0.00011004732034774953
1,0.14305947564580732,0.00014672976046366603
2,0.149976100407333,0.00014672976046366603
3,0.1568927251688587,0.00014672976046366603
4,0.16380934993038437,0.00016507098052162428
5,0.1707259746919101,0.00018341220057958252
6,0.17764259945343575,0.00020175342063754077
7,0.18455922421496146,0.00020175342063754077
8,0.19147584897648712,0.00020175342063754077
9,0.19839247373801283,0.00020175342063754077
10,0.2053090984995385,0.00020175342063754077
11,0.2122257232610642,0.00020175342063754077
12,0.2191423480225899,0.00027511830086937377
13,0.22605897278411557,0.00027511830086937377
14,0.23297559754564126,0.00027511830086937377
15,0.23989222230716695,0.00027511830086937377
16,0.24680884706869263,0.00027511830086937377
17,0.2537254718302183,0.00027511830086937377
18,0.260642096591744,0.00027511830086937377
19,0.2675587213532697,0.00031180074098529026
20,0.2744753461147954,0.00031180074098529026
21,0.28139197087632106,0.00031180074098529026
22,0.2883085956378467,0.00031180074098529026
23,0.2952252203993725,0.00031180074098529026
24,0.30214184516089815,0.00031180074098529026
25,0.3090584699224238,0.00031180074098529026
26,0.3159750946839495,0.00031180074098529026
27,0.32289171944547523,0.00031180074098529026
28,0.3298083442070009,0.00031180074098529026
29,0.33672496896852655,0.00031180074098529026
30,0.34364159373005226,0.00034848318110120675
31,0.350558218491578,0.00034848318110120675
32,0.35747484325310364,0.00034848318110120675
33,0.3643914680146293,0.00034848318110120675
34,0.371308092776155,0.00034848318110120675
35,0.3782247175376807,0.00034848318110120675
36,0.3851413422992064,0.00034848318110120675
37,0.39205796706073204,0.00034848318110120675
38,0.3989745918222578,0.00034848318110120675
39,0.40589121658378347,0.00034848318110120675
40,0.4128078413453091,0.00038516562121712324
41,0.4197244661068348,0.00038516562121712324
42,0.42664109086836055,0.00038516562121712324
43,0.4335577156298862,0.00038516562121712324
44,0.44047434039141187,0.00045853050144895627
45,0.4473909651529375,0.00045853050144895627
46,0.4543075899144633,0.00045853050144895627
47,0.46122421467598895,0.0005135541616228311
48,0.4681408394375146,0.0005135541616228311
49,0.4750574641990404,0.0005135541616228311
50,0.48197408896056604,0.0005135541616228311
51,0.4888907137220917,0.0005318953816807893
52,0.49580733848361735,0.0005318953816807893
53,0.5027239632451431,0.0005318953816807893
