,0,1
0,0.059638204176744876,0.00021274332517817252
1,0.07488228899503632,0.00024820054604120126
2,0.09012637381332776,0.00028365776690423
3,0.1053704586316192,0.00031911498776725873
4,0.12061454344991066,0.00031911498776725873
5,0.13585862826820208,0.00031911498776725873
6,0.15110271308649353,0.00031911498776725873
7,0.16634679790478496,0.00031911498776725873
8,0.1815908827230764,0.00031911498776725873
9,0.19683496754136787,0.00031911498776725873
10,0.2120790523596593,0.00031911498776725873
11,0.22732313717795075,0.00031911498776725873
12,0.24256722199624217,0.00031911498776725873
13,0.2578113068145336,0.00031911498776725873
14,0.27305539163282505,0.00031911498776725873
15,0.2882994764511165,0.00031911498776725873
16,0.30354356126940796,0.00031911498776725873
17,0.3187876460876994,0.00031911498776725873
18,0.3340317309059908,0.00031911498776725873
19,0.3492758157242823,0.00031911498776725873
20,0.3645199005425737,0.0003368435981987731
21,0.37976398536086514,0.00035457220863028746
22,0.39500807017915657,0.00037230081906180183
23,0.41025215499744805,0.00037230081906180183
24,0.4254962398157395,0.00037230081906180183
25,0.4407403246340309,0.00037230081906180183
26,0.4559844094523224,0.00037230081906180183
27,0.4712284942706138,0.00037230081906180183
28,0.48647257908890523,0.00037230081906180183
29,0.5017166639071966,0.00037230081906180183
30,0.5169607487254881,0.00037230081906180183
31,0.5322048335437796,0.0003900294294933162
32,0.547448918362071,0.0003900294294933162
33,0.5626930031803624,0.00040775803992483057
34,0.5779370879986538,0.00042548665035634493
35,0.5931811728169453,0.00046094387121937367
36,0.6084252576352367,0.0005318583129454311
37,0.6236693424535281,0.0005673155338084599
38,0.6389134272718195,0.0006736871963975461
39,0.6541575120901111,0.0008155160798496611
40,0.6694015969084025,0.0008155160798496611
41,0.6846456817266939,0.0008155160798496611
42,0.6998897665449854,0.0017728610431514374
43,0.7151338513632768,0.0017728610431514374
44,0.7303779361815682,0.001843775484877495
45,0.7456220209998596,0.0018792327057405237
46,0.7608661058181512,0.002127433251781725
47,0.7761101906364426,0.002127433251781725
48,0.791354275454734,0.002145161862213239
49,0.8065983602730254,0.0021628904726447534
50,0.8218424450913169,0.002375633797822926
51,0.8370865299096083,0.002375633797822926
52,0.8523306147278997,0.002464276849980498
53,0.8675746995461913,0.0024997340708435268
54,0.8828187843644827,0.0025706485125695845
55,0.8980628691827741,0.0026061057334326133
56,0.9133069540010655,0.0026061057334326133
57,0.928551038819357,0.0026592915647271564
58,0.9437951236376484,0.0027124773960216994
59,0.9590392084559398,0.002889763500336843
60,0.9742832932742314,0.002960677942062901
61,0.9895273780925228,0.003013863773357444
62,1.0047714629108142,0.005176754246002198
63,1.0200155477291057,0.005212211466865227
64,1.035259632547397,0.0053008545190227985
65,1.0505037173656886,0.00538949757118037
66,1.06574780218398,0.005460412012906428
67,1.0809918870022714,0.005726341169379144
