,0,1
0,0.005554588851677637,0.005673155338084601
1,0.011109177703355275,0.005673155338084601
2,0.016663766555032912,0.005673155338084601
3,0.02221835540671055,0.005673155338084601
4,0.027772944258388187,0.005673155338084601
5,0.033327533110065824,0.005673155338084601
6,0.03888212196174346,0.005673155338084601
7,0.0444367108134211,0.005673155338084601
8,0.049991299665098736,0.005673155338084601
9,0.05554588851677637,0.005673155338084601
10,0.06110047736845401,0.005673155338084601
11,0.06665506622013165,0.005673155338084601
12,0.07220965507180929,0.005673155338084601
13,0.07776424392348692,0.005673155338084601
14,0.08331883277516455,0.005673155338084601
15,0.0888734216268422,0.005673155338084601
16,0.09442801047851984,0.005673155338084601
17,0.09998259933019747,0.005673155338084601
18,0.1055371881818751,0.005673155338084601
19,0.11109177703355275,0.005673155338084601
20,0.11664636588523039,0.005673155338084601
21,0.12220095473690802,0.005673155338084601
22,0.12775554358858565,0.005673155338084601
23,0.1333101324402633,0.005673155338084601
24,0.13886472129194094,0.005673155338084601
25,0.14441931014361858,0.005673155338084601
26,0.1499738989952962,0.005673155338084601
27,0.15552848784697385,0.005673155338084601
28,0.1610830766986515,0.005673155338084601
29,0.1666376655503291,0.005673155338084601
30,0.17219225440200675,0.005673155338084601
31,0.1777468432536844,0.005673155338084601
32,0.18330143210536204,0.005673155338084601
33,0.18885602095703968,0.005673155338084601
34,0.1944106098087173,0.005673155338084601
35,0.19996519866039494,0.005673155338084601
36,0.2055197875120726,0.005673155338084601
37,0.2110743763637502,0.005673155338084601
38,0.21662896521542785,0.005673155338084601
39,0.2221835540671055,0.005673155338084601
40,0.22773814291878314,0.005673155338084601
41,0.23329273177046078,0.005673155338084601
42,0.2388473206221384,0.005673155338084601
43,0.24440190947381604,0.005673155338084601
44,0.2499564983254937,0.005673155338084601
45,0.2555110871771713,0.005673155338084601
46,0.26106567602884895,0.005673155338084601
47,0.2666202648805266,0.005673155338084601
48,0.27217485373220424,0.005673155338084601
49,0.2777294425838819,0.005673155338084601
50,0.2832840314355595,0.005673155338084601
51,0.28883862028723717,0.005673155338084601
52,0.29439320913891476,0.005673155338084601
53,0.2999477979905924,0.005673155338084601
54,0.30550238684227005,0.005673155338084601
55,0.3110569756939477,0.005673155338084601
56,0.31661156454562533,0.005673155338084601
57,0.322166153397303,0.005673155338084601
58,0.3277207422489806,0.005673155338084601
59,0.3332753311006582,0.005673155338084601
60,0.33882991995233586,0.005673155338084601
61,0.3443845088040135,0.005673155338084601
62,0.34993909765569114,0.005673155338084601
63,0.3554936865073688,0.005673155338084601
64,0.36104827535904643,0.005673155338084601
