source,destination,hamming_distance_ups,hamming_distance_downs,hamming_distance_LR,hamming_distance_total,fitts_ratio,normalized_fitts_ratio
19,20,0,0,3,3,0.48923949268955486,0.3346120229981006
19,21,0,0,2,2,0.26027288091017486,0.17801186640539715
19,22,0,1,5,6,0.5691015227618677,0.38923311520863596
19,23,0,0,3,3,0.18786134163407742,0.12848648669334622
19,24,0,0,2,2,0.3060674767877538,0.20933276874044351
19,25,0,0,23,23,0.9182412246453996,0.6280248393067028
19,26,0,0,4,4,0.09018218576541037,0.061679492494492005
19,27,0,1,33,34,1.6618530418585615,1.136613083307844
19,28,1,0,3,4,2.1489036117127256,1.469728007422716
19,29,0,0,21,21,1.0377408744233694,0.7097558118820178
19,30,0,2,31,33,2.7233756945399787,1.862634280655109
19,31,1,0,5,6,0.8032185563381375,0.5493558677538384
19,32,0,0,24,24,1.464311717088388,1.001506037996161
19,33,0,1,27,28,1.8724187921494992,1.2806280958564575
19,34,0,0,7,7,0.10487521603962445,0.07172869060194495
19,35,0,0,5,5,1.0700917954163016,0.7318820042296288
19,36,0,1,34,35,2.8026537885194474,1.9168559937471392
19,37,1,0,6,7,2.025383927029391,1.3852475593199614
19,38,1,1,7,9,2.4785056783887365,1.695157098824375
19,39,0,0,1,1,0.324123044212089,0.22168175125823275
19,40,0,0,22,22,1.185117553680679,0.8105530891376431
19,41,0,0,19,19,1.0181417295202393,0.6963511100477143
19,42,0,0,18,18,0.2549736369814643,0.17438748456819456
19,43,0,0,14,14,0.1874308285759999,0.12819204021581743
19,44,0,1,6,7,0.5703581475920483,0.39009257521311114
19,45,0,0,4,4,0.06198769627753494,0.04239606320084925
19,46,0,0,16,16,0.500745541504871,0.3424815068160206
19,47,1,0,2,3,2.460871747357925,1.6830964916497757
19,48,0,0,6,6,0.6998285504321755,0.4786429765197449
19,49,0,1,26,27,2.105430712673487,1.4399950138470274
19,50,0,2,32,34,2.3697912409559754,1.6208025988667034
19,51,0,1,32,33,3.2525300069762606,2.2245457731004397
19,52,0,0,20,20,1.227479075852947,0.8395259640652524
19,53,1,0,7,8,2.3040173610457018,1.5758170011255654
19,54,0,1,25,26,3.5106596065043463,2.4010917567841203
19,55,1,1,8,10,0.4070818749259145,0.27842087920170094
19,56,0,1,31,32,1.2551225296353772,0.8584325162365484
19,57,0,0,17,17,0.3980557614425647,0.27224753028444465
19,58,1,1,9,11,0.3578188047771584,0.24472773748300392
19,59,0,0,7,7,1.23580306826499,0.8452191020519316
19,60,0,0,8,8,1.2369265682347832,0.8459875122137199
19,61,0,0,9,9,1.6138825078187593,1.1038039628684544
19,62,0,0,10,10,1.6147761404115986,1.1044151568014364
19,63,0,0,11,11,2.1128160708029857,1.4450461793011724
19,64,0,0,12,12,2.3624519569810025,1.6157829455171293
19,65,0,1,30,31,2.5809411798883306,1.765217163262701
19,66,0,1,29,30,2.7860907555251964,1.9055278199999162
19,67,0,1,28,29,2.977126340953639,2.0361853091437854
19,68,0,0,13,13,0.18227287141530207,0.12466429050250102
19,69,0,0,15,15,0.5749967072332517,0.3932650865261447
19,70,1,0,5,6,0.26950886974695343,0.18432875814296462
19,71,1,0,6,7,3.2002242340620533,2.1887715955231446
19,72,1,0,4,5,0.5067928093232876,0.346617494504193
19,73,1,0,4,5,10.698234897008593,7.316984983606883
20,0,2,0,0,2,0.0005591142851509227,0.0003824024119823092
20,1,1,0,7,8,0.33223181597984114,0.22722769054927677
20,2,1,1,6,8,3.6151052963935015,2.4725266758972824
20,3,1,1,5,7,3.77854342056348,2.5843090691437594
20,4,1,1,6,8,3.896350212241712,2.664882222937341
20,5,1,0,10,11,0.31638501301074934,0.21638937745564266
20,6,1,0,9,10,0.40518452888234313,0.2771232022818009
20,7,1,0,8,9,0.08849315029548596,0.060524288174415616
20,8,1,0,3,4,1.3196308649901725,0.90255255338777
20,9,1,0,2,3,2.9523037797666913,2.0192080872741904
20,10,1,0,1,2,3.048257902208784,2.0848352565953916
20,11,1,0,1,2,0.05938575336275022,0.040616482043867405
20,12,1,0,0,1,0.0018936053146302266,0.0012951184737869028
20,13,0,0,2,2,0.03388808152080902,0.023177522834195656
20,14,1,1,1,3,0.2849333026076555,0.1948781940741169
20,15,1,2,6,9,8.682777493406128,5.938526602460093
20,16,0,0,22,22,0.02777326916390612,0.018995338518393898
20,17,0,0,3,3,0.22403509798143464,0.15322728127697202
20,18,0,0,2,2,0.2222222222222222,0.15198737723345443
20,19,0,0,3,3,0.6004302864826355,0.4106602100431235
20,21,0,0,1,1,0.09873603900311995,0.06752984222926917
20,22,0,1,2,3,0.12889367807194263,0.08815595432457499
20,23,0,0,6,6,0.22930393616091482,0.1568308673088221
20,24,0,0,5,5,0.11400421836737253,0.07797240964443132
20,25,0,0,20,20,0.535730992000603,0.36640956769581784
20,26,0,0,1,1,0.915127277298281,0.6258950762011105
20,27,0,1,30,31,1.202517088504463,0.8224533826209139
20,28,1,0,3,4,1.4358975568844723,0.9820723664105813
20,29,0,0,18,18,0.47488129558654885,0.32479183176040965
20,30,0,2,28,30,1.898009282409101,1.2981305375914958
20,31,1,0,5,6,0.6821884481530561,0.4665781485618454
20,32,0,0,21,21,0.9191075185384527,0.6286173351219361
20,33,0,1,24,25,1.233773978899444,0.8438313201831441
20,34,0,0,10,10,0.5657071012244261,0.3869115236884838
20,35,0,0,8,8,0.5295747915795683,0.36219907629509335
20,36,0,1,31,32,1.8528128851276158,1.267218769117032
20,37,1,0,6,7,1.720280447805389,1.176574110155701
20,38,1,1,7,9,1.7448975192078537,1.1934107886850327
20,39,0,0,4,4,0.031862745098039214,0.021792307765090894
20,40,0,0,19,19,0.622525050756586,0.42577177376977465
20,41,0,0,16,16,0.31424241188253205,0.2149239599889343
20,42,0,0,15,15,0.045748102571460704,0.03128910355459513
20,43,0,0,11,11,0.8566471311282338,0.585897978036345
20,44,0,1,3,4,0.13069371729211596,0.08938707890453673
20,45,0,0,7,7,0.7001320939505572,0.47885058304430256
20,46,0,0,13,13,0.29922444326491654,0.20465252251188862
20,47,1,0,2,3,1.6803216664608527,1.1492445734726957
20,48,0,0,9,9,0.20820182516010757,0.14239822203586347
20,49,0,1,23,24,1.4386405967636475,0.9839484498765533
20,50,0,2,29,31,1.6194289347204263,1.1075974038185608
20,51,0,1,29,30,2.3534680757280464,1.609638481046568
20,52,0,0,17,17,0.47363163225963173,0.3239371330287364
20,53,1,0,7,8,2.5080039872376596,1.715332266500841
20,54,0,1,22,23,2.5396284867725445,1.736961627833666
20,55,1,1,8,10,0.1390859251791805,0.09512687240132456
20,56,0,1,28,29,0.866711581659315,0.5927814905141621
20,57,0,0,14,14,0.14863503435774247,0.10165792066666951
20,58,1,1,9,11,0.2022058065650361,0.13829728590537774
20,59,0,0,4,4,0.35676598418920186,0.24400766800362986
20,60,0,0,5,5,0.46526208854274415,0.3182128405369692
20,61,0,0,6,6,0.7306509734651082,0.49972376308514443
20,62,0,0,7,7,0.8413458587310609,0.5754327768664309
20,63,0,0,8,8,1.228534604151197,0.8402478854646628
20,64,0,0,9,9,1.4780123436164712,1.010876488312224
20,65,0,1,27,28,1.6964315084561044,1.1602627903189624
20,66,0,1,26,27,1.9015472897158017,1.3005503336217978
20,67,0,1,25,26,2.1515346993483515,1.4715275219132617
20,68,0,0,10,10,0.8690421392749837,0.5943754595418983
20,69,0,0,12,12,0.3473116735684806,0.2375414565670577
20,70,1,0,5,6,0.1900023647281544,0.1299508248743388
20,71,1,0,6,7,2.3167986969455003,1.5845587088698412
20,72,1,0,4,5,0.2865898267225552,0.19601116247408099
20,73,1,0,4,5,7.0676687500857085,4.833883964161683
21,0,2,0,0,2,0.0006138720348721052,0.00041985360241728726
21,1,1,0,7,8,0.21198830409356725,0.14498795854507165
21,2,1,1,6,8,3.991895966892653,2.7302300918856854
21,3,1,1,5,7,4.189375102703009,2.865294603481338
21,4,1,1,6,8,4.344250860454091,2.971220824460677
21,5,1,0,10,11,0.4129859294843156,0.2824589171548867
21,6,1,0,9,10,0.5683881814484313,0.38874523026977936
21,7,1,0,8,9,0.07345594558121546,0.050239694299915316
21,8,1,0,3,4,0.8882730017398,0.6075282771077395
21,9,1,0,2,3,2.2361650269552507,1.5294098587864746
21,10,1,0,1,2,2.4013059750085888,1.642356886844603
21,11,1,0,1,2,0.05462372001051871,0.037359521726099854
21,12,1,0,0,1,0.002627752512767994,0.0017972334559540207
21,13,0,0,3,3,0.06618461454860824,0.04526651690302544
21,14,1,1,1,3,0.2720052887272929,0.1860361669228039
21,15,1,2,6,9,9.586510342953558,6.556628537311028
21,16,0,0,23,23,0.0311217308605295,0.021285496118058016
21,17,0,0,4,4,0.17544586059522752,0.11999500289250706
21,18,0,0,1,1,0.11212576203344372,0.07668765221294498
21,19,0,0,2,2,0.43536554624974705,0.2977653038053916
21,20,0,0,1,1,0.13457356427091904,0.09204067385322615
21,22,0,1,3,4,0.25,0.17098579938763622
21,23,0,0,5,5,0.11858541225631422,0.08110568604143312
21,24,0,0,4,4,0.03801726581436386,0.026001650343205042
21,25,0,0,21,21,0.6406162106669909,0.4381450995262952
21,26,0,0,2,2,0.6550394761208403,0.44800979381992134
21,27,0,1,31,32,1.3290485294535792,0.9089937009343305
21,28,1,0,3,4,1.6300081733642366,1.114833002124259
21,29,0,0,19,19,0.6285405836587822,0.4298860565778732
21,30,0,2,29,31,2.12510212172916,1.453449140256889
21,31,1,0,5,6,0.7143131974882438,0.48854965234266334
21,32,0,0,22,22,1.0687302881508625,0.730950810597016
21,33,0,1,25,26,1.4091135286145164,0.9637536124723434
21,34,0,0,9,9,0.41398512865630777,0.28314231263156886
21,35,0,0,7,7,0.6775286996791272,0.46339114529080505
21,36,0,1,32,33,2.114333869283275,1.4460842672470189
21,37,1,0,6,7,1.8004736173889302,1.2314216829823814
21,38,1,1,7,9,1.9464337266910858,1.3312501068533245
21,39,0,0,3,3,0.09430879395927447,0.06450185809764171
21,40,0,0,20,20,0.7765427511278342,0.5311111322410679
21,41,0,0,17,17,0.5026480236773884,0.34378269655637494
21,42,0,0,16,16,0.07280109889280517,0.04979181636193861
21,43,0,0,12,12,0.6577516052517457,0.4498647360898827
21,44,0,1,4,5,0.24993150997542812,0.17093895610123022
21,45,0,0,6,6,0.5072937401304201,0.34696010272217465
21,46,0,0,14,14,0.1414888083001497,0.09677030796642046
21,47,1,0,2,3,1.8934142074863365,1.2949877673558357
21,48,0,0,8,8,0.20754758490524525,0.14195075886398667
21,49,0,1,24,25,1.6217723175621077,1.1092001445723858
21,50,0,2,30,32,1.8258764342676528,1.2487957667852057
21,51,0,1,30,31,2.6010169657651883,1.7789478604486588
21,52,0,0,18,18,0.678113027530447,0.4637907923498547
21,53,1,0,7,8,2.4338619517137783,1.6646233256517313
21,54,0,1,23,24,2.8064239228108754,1.9194345514496136
21,55,1,1,8,10,0.14515158546818344,0.09927543949464059
21,56,0,1,29,30,0.9735787756771704,0.6658725809039886
21,57,0,0,15,15,0.08624117978893404,0.05898406826537498
21,58,1,1,9,11,0.13940267779337567,0.0953435131971097
21,59,0,0,5,5,0.5960114024385227,0.40763794436038786
21,60,0,0,6,6,0.6764019006847926,0.4626204787836231
21,61,0,0,7,7,0.9728558481478693,0.6653781395380011
21,62,0,0,8,8,1.0536815225563,0.7206583097370824
21,63,0,0,9,9,1.4714613488894333,1.006395980031477
21,64,0,0,10,10,1.721067546982253,1.1771124412835148
21,65,0,1,28,29,1.9395561834542225,1.3265462579406124
21,66,0,1,27,28,2.144716455261485,1.46686423025081
21,67,0,1,26,27,2.378543591792161,1.6267887096836888
21,68,0,0,11,11,0.6704520670895914,0.45855113056962765
21,69,0,0,13,13,0.1437610909652198,0.09832442023810718
21,70,1,0,5,6,0.2118408114881191,0.14488708198088637
21,71,1,0,6,7,2.55925472699633,1.750384861328217
21,72,1,0,4,5,0.1838639207621351,0.1257524778802347
21,73,1,0,4,5,8.054039417704969,5.508505472543266
22,0,3,0,0,3,0.0005154182221443153,0.00035251678692920017
22,1,2,0,7,9,0.48664669523664444,0.3328386968175562
22,2,2,1,6,9,3.2154296370425532,2.199171227457672
22,3,2,1,5,8,3.3428969211640385,2.2863516093428045
22,4,2,1,6,9,3.4215899094378504,2.3401731433676027
22,5,2,0,10,12,0.2190830684792641,0.1498403743848929
22,6,2,0,9,11,0.25520595792027084,0.17454637889393984
22,7,2,0,8,10,0.14208857931228164,0.0971805172702561
22,8,2,0,3,5,1.8176931161400183,1.243198842018418
22,9,2,0,2,4,3.7352720040774066,2.5547138781897334
22,10,2,0,1,3,3.749231491643347,2.5642613747517498
22,11,2,0,1,3,0.0650625283354143,0.04449907367044619
22,12,2,0,0,2,0.0011121603753482616,0.0007606545233047042
22,13,1,0,0,1,0.0039707333524185515,0.002715756065673739
22,14,2,1,1,4,0.30076128500982047,0.20570363496902738
22,15,2,2,6,10,7.724429141079329,5.283070766002406
22,16,1,0,20,21,0.02420939670612903,0.01655785219395952
22,17,1,0,1,2,0.2757299131627816,0.18858359846888695
22,18,1,0,4,5,0.339395442517114,0.2321272041892371
22,19,1,0,5,6,0.7760475310389104,0.5307724298299582
22,20,1,0,2,3,0.14321519785771403,0.09795106036063889
22,21,1,0,3,4,0.20380434782608695,0.13939059732687734
22,23,1,0,8,9,0.3488961387361574,0.238625140740246
22,24,1,0,7,8,0.23118664672727102,0.15811853439363793
22,25,1,0,18,19,0.424701361081412,0.29047160690208945
22,26,1,0,1,2,1.192446350300431,0.8155655697319539
22,27,1,1,28,30,1.0677625560633142,0.730288936818686
22,28,2,0,3,5,1.2328371369459257,0.8431905735018553
22,29,1,0,16,17,0.31446747990589957,0.2150778937325027
22,30,1,2,26,29,1.6563810220712436,1.132870532597446
22,31,2,0,5,7,0.6494078321605997,0.44415806924228823
22,32,1,0,19,20,0.760441611647626,0.520098867420767
22,33,1,1,22,24,1.0476920773136373,0.7165618694062618
22,34,1,0,12,13,0.7289397897423532,0.49855341061820696
22,35,1,0,10,11,0.3742121353219618,0.2559398443943197
22,36,1,1,29,31,1.574473511060878,1.0768504476136103
22,37,2,0,6,8,1.6393338908562454,1.1212112631651965
22,38,2,1,7,10,1.530812922279477,1.0469890849155192
22,39,1,0,6,7,0.09972676156645183,0.06820744018711986
22,40,1,0,17,18,0.46014924053037987,0.3147159429188028
22,41,1,0,14,15,0.14672794732838107,0.10035358146580087
22,42,1,0,13,14,0.1019803902718557,0.06974879420998546
22,43,1,0,9,10,1.069966603327384,0.7317963799520265
22,44,0,0,1,1,0.041099746826339316,0.02810989226292437
22,45,1,0,9,10,0.9058501052962936,0.6195500175178449
22,46,1,0,11,12,0.5080419613841843,0.34747184355894944
22,47,2,0,2,4,1.4564168955388805,0.9961064285014999
22,48,1,0,11,12,0.38285245199684953,0.26184933020879175
22,49,1,1,21,23,1.244180640556521,0.8509488856327121
22,50,1,2,27,30,1.3997762554056377,0.9573674479774601
22,51,1,1,27,29,2.0899021785008216,1.4293743785317015
22,52,1,0,15,16,0.2669200288010399,0.18255813798846673
22,53,2,0,7,9,2.6009967320240905,1.7789340217190743
22,54,1,1,20,22,2.2561643951134807,1.5430882905936048
22,55,2,1,8,11,0.2224256172332686,0.1521264878676753
22,56,1,1,26,28,0.7530050013798296,0.5150126484152732
22,57,1,0,12,13,0.28466158091249383,0.1946923518690842
22,58,2,1,9,12,0.3184095431801764,0.21777404109325815
22,59,1,0,2,3,0.12470069395949483,0.08528819136342883
22,60,1,0,3,4,0.24520082300741902,0.16770343492971937
22,61,1,0,4,5,0.4749851048282183,0.32486283138509237
22,62,1,0,5,6,0.6162999205265368,0.42151413829506634
22,63,1,0,6,7,0.970633147461764,0.6638579385235484
22,64,1,0,7,8,1.219789996484214,0.8342670705355812
22,65,1,1,25,27,1.4380423361372083,0.9835392735907378
22,66,1,1,24,26,1.6430527469927767,1.1237547495224463
22,67,1,1,23,25,1.9101519718481972,1.3064354474333344
22,68,1,0,8,9,1.0814386823590239,0.7396426303674789
22,69,1,0,10,11,0.5984183087587251,0.4092841315652318
22,70,2,0,5,7,0.1668082109453499,0.11408734117164841
22,71,2,0,6,8,2.0594986762590444,1.4085801099917254
22,72,2,0,4,6,0.4620828584725209,0.31603842775699187
22,73,2,0,4,6,6.039223643997812,4.130485929798717
23,0,2,0,0,2,0.0006557788034144744,0.00044851545169316586
23,1,1,0,7,8,0.22433304208644528,0.15343105812084434
23,2,1,1,6,8,4.378311136784801,2.9945161187637583
23,3,1,1,5,7,4.611367121185912,3.1539131739433435
23,4,1,1,6,8,4.805147303879461,3.2864478117166986
23,5,1,0,10,11,0.5184806837212527,0.35461133669250633
23,6,1,0,9,10,0.7531715283754015,0.515126543421103
23,7,1,0,8,9,0.12299596475571532,0.08412225342083805
23,8,1,0,3,4,0.7230130938539755,0.4944998872814002
23,9,1,0,2,3,1.7049000052137306,1.1660547610698198
23,10,1,0,1,2,1.8781872265671313,1.2845733773369135
23,11,1,0,1,2,0.04839522532708757,0.03309958515638739
23,12,1,0,0,1,0.0033616563354071332,0.0022991819831044017
23,13,0,0,8,8,0.098452542897316,0.06733594699617249
23,14,1,1,1,3,0.2528328343630201,0.17292329718001126
23,15,1,2,6,9,10.51504543763628,7.191693799006226
23,16,0,0,28,28,0.03445249011459936,0.023563546252557625
23,17,0,0,9,9,0.1268360061219983,0.08674862359162
23,18,0,0,4,4,0.03749638624903148,0.025645398307752875
23,19,0,0,3,3,0.27325286055865805,0.18688943519032178
23,20,0,0,6,6,0.2717676280425657,0.18587362051415954
23,21,0,0,5,5,0.10311774978809933,0.07052668351428967
23,22,0,1,8,9,0.37215588131856786,0.2545334834562624
23,24,0,0,1,1,0.11875,0.0812182547091272
23,25,0,0,26,26,0.7484381086820748,0.5118891532207005
23,26,0,0,7,7,0.4176268859131911,0.2856330677345445
23,27,0,1,36,37,1.4522658979838603,0.9932673819606949
23,28,1,0,3,4,1.8065469294761647,1.2355754834710466
23,29,0,0,24,24,0.7892815125938584,0.5398237214909741
23,30,0,2,34,36,2.351953236732775,1.6086024172203677
23,31,1,0,5,6,0.7373735813002169,0.5043216449837671
23,32,0,0,27,27,1.2217638618425328,0.8356170823202842
23,33,0,1,30,31,1.5879169464830962,1.0860449938223462
23,34,0,0,4,4,0.250466106643903,0.17130458985606678
23,35,0,0,2,2,0.8197327647200369,0.5606506482395706
23,36,0,1,37,38,2.36794081231659,1.6195370107862432
23,37,1,0,6,7,1.8561812817225811,1.2695225610548109
23,38,1,1,7,9,2.150902608250389,1.4710952075065777
23,39,0,0,2,2,0.1772951114331234,0.1212597854236506
23,40,0,0,25,25,0.93607195899303,0.6402200487710955
23,41,0,0,22,22,0.7084815812840116,0.4845611581090532
23,42,0,0,21,21,0.14671059948074644,0.10034171652341903
23,43,0,0,17,17,0.4846229425372581,0.33145456492528624
23,44,0,1,9,10,0.36824324324324326,0.25185746126016684
23,45,0,0,1,1,0.30788945803217577,0.2105789004186306
23,46,0,0,19,19,0.23755919710757328,0.1624769968772938
23,47,1,0,2,3,2.0879157935872583,1.4280158040823527
23,48,0,0,3,3,0.3421870833330797,0.2340365279353213
23,49,0,1,29,30,1.8079977283422681,1.2365677474865324
23,50,0,2,35,37,2.032253451727154,1.389945924007402
23,51,0,1,35,36,2.8454690676364827,1.9461392126504635
23,52,0,0,23,23,0.8956915281554623,0.6126021277855808
23,53,1,0,7,8,2.3094527490295187,1.579534497763145
23,54,0,1,28,29,3.076753672038211,2.1043247445291944
23,55,1,1,8,10,0.24989417581732004,0.17091342165775594
23,56,0,1,34,35,1.0803534564792057,0.7389003975091714
23,57,0,0,20,20,0.20289246349304063,0.1387669202403374
23,58,1,1,9,11,0.21151649823345534,0.14466527013648364
23,59,0,0,10,10,0.8475091053631633,0.5796480874752836
23,60,0,0,11,11,0.8952047819144511,0.6122692210051078
23,61,0,0,12,12,1.221657312019293,0.8355442082934791
23,62,0,0,13,13,1.2704203617337895,0.8688953644375279
23,63,0,0,14,14,1.7182165220313863,1.1751625021623227
23,64,0,0,15,15,1.9671499004568376,1.3454187929796857
23,65,0,1,33,34,2.1851663937483905,1.4945296905202674
23,66,0,1,32,33,2.3899569311293165,1.6345947854846723
23,67,0,1,31,32,2.6068960696689762,1.7829688335713476
23,68,0,0,16,16,0.4924035010321512,0.33677602498101256
23,69,0,0,18,18,0.2509945142298321,0.1716659906299971
23,70,1,0,5,6,0.2340265430367444,0.16006086215625115
23,71,1,0,6,7,2.807130645647739,1.9199179097264405
23,72,1,0,4,5,0.28708370289714424,0.19634894572412348
23,73,1,0,4,5,8.948666023844297,6.120379254159989
24,0,2,0,0,2,0.0005834402336045002,0.0003990399789510988
24,1,1,0,7,8,0.2605171269242804,0.1781789168052735
24,2,1,1,6,8,3.985566648839996,2.7259011978584367
24,3,1,1,5,7,4.183226390585908,2.86108923365515
24,4,1,1,6,8,4.338492705263359,2.967282573387536
24,5,1,0,10,11,0.41790738592110344,0.2858249138068691
24,6,1,0,9,10,0.5816696855082775,0.3978290246247511
24,7,1,0,8,9,0.09450270984011944,0.06463448554524262
24,8,1,0,3,4,1.013310179886276,0.6930466045419376
24,9,1,0,2,3,2.375822226093527,1.6249274501260604
24,10,1,0,1,2,2.5115037871107915,1.717725930816858
24,11,1,0,1,2,0.052641993211209014,0.03600413316230837
24,12,1,0,0,1,0.002595529616742685,0.0017751948254121322
24,13,0,0,7,7,0.06464913259901472,0.0442163344686393
24,14,1,1,1,3,0.2637720104337542,0.18040507224039753
24,15,1,2,6,9,9.573157641145487,6.547496047740476
24,16,0,0,27,27,0.030951675787555765,0.02116918810768867
24,17,0,0,8,8,0.17771446155825016,0.12154659708912299
24,18,0,0,3,3,0.12395054817967295,0.08477513426014838
24,19,0,0,2,2,0.44518905714582374,0.30448402725882695
24,20,0,0,5,5,0.1351161106576267,0.09241174476377047
24,21,0,0,4,4,0.033058492012490316,0.022610130733221774
24,22,0,1,7,8,0.24659908984242243,0.16865977001988047
24,23,0,0,1,1,0.11875,0.0812182547091272
24,25,0,0,25,25,0.6393359473929522,0.4372694721689427
24,26,0,0,6,6,0.6812513382823513,0.46593721864041926
24,27,0,1,35,36,1.3195213093738691,0.9024776235692459
24,28,1,0,3,4,1.597092324989572,1.0923204315368018
24,29,0,0,23,23,0.6299416882634812,0.4308443325413139
24,30,0,2,33,35,2.114672617162708,1.446315951554842
24,31,1,0,5,6,0.7012148419278206,0.4795911211580135
24,32,0,0,26,26,1.0659573063047734,0.7290542485264523
24,33,0,1,29,30,1.4052090175253087,0.9610831486731193
24,34,0,0,5,5,0.4100772051409895,0.2804695149267191
24,35,0,0,3,3,0.6621330220498665,0.45286137630459106
24,36,0,1,36,37,2.0930003958332537,1.4314933832007517
24,37,1,0,6,7,1.7648318782937868,1.2070447579793868
24,38,1,1,7,9,1.9406956808452938,1.327325609429862
24,39,0,0,1,1,0.08416618925309624,0.057564892603406956
24,40,0,0,24,24,0.7761036217423296,0.5308107926850075
24,41,0,0,21,21,0.512348178853708,0.35041705170440346
24,42,0,0,20,20,0.08683317338436963,0.05938895825796664
24,43,0,0,16,16,0.6840054909573519,0.46782090262750153
24,44,0,1,8,9,0.23986486486486486,0.16405394265570503
24,45,0,0,2,2,0.5111636384819663,0.3496068933749268
24,46,0,0,18,18,0.20820416105678352,0.14239981965650514
24,47,1,0,2,3,1.8590058573812447,1.2714544103625207
24,48,0,0,4,4,0.14289856542317003,0.09773450176090864
24,49,0,1,28,29,1.6170679978039586,1.1059826570746971
24,50,0,2,34,36,1.8165761928718327,1.2424349299469566
24,51,0,1,34,35,2.5863796133074186,1.7689367428050176
24,52,0,0,22,22,0.6837505341127041,0.4676465266279358
24,53,1,0,7,8,2.3687169522760634,1.6200678464318723
24,54,0,1,27,28,2.7983982088979484,1.9139454190133807
24,55,1,1,8,10,0.17893984332302937,0.12238468861154622
24,56,0,1,33,34,0.96869740558697,0.6625340010360693
24,57,0,0,19,19,0.13107681272817473,0.08964909442204179
24,58,1,1,9,11,0.1828379206166475,0.1250507520600426
24,59,0,0,9,9,0.6003592939963162,0.4106116552150281
24,60,0,0,10,10,0.6766387262197697,0.462782453997277
24,61,0,0,11,11,0.9703019990640825,0.6636314518295744
24,62,0,0,12,12,1.0496116283237815,0.7178747332620012
24,63,0,0,13,13,1.4652109446236394,1.0021210585519464
24,64,0,0,14,14,1.7137741052056623,1.1721241413936847
24,65,0,1,32,33,1.9315711211791995,1.3210849289155928
24,66,0,1,31,32,2.136210861107172,1.4610468869878424
24,67,0,1,30,31,2.369878432477544,1.6208622329147646
24,68,0,0,15,15,0.6937554552608233,0.47448932438922153
24,69,0,0,17,17,0.21961381921872936,0.1502033777427451
24,70,1,0,5,6,0.21125116908484673,0.14448380007018088
24,71,1,0,6,7,2.5543556800201146,1.7470341914743537
24,72,1,0,4,5,0.24721149321288285,0.16907861913926395
24,73,1,0,4,5,7.880901729642356,5.390089128553214
25,0,2,0,0,2,0.0006107695138187116,0.00041773165424756136
25,1,1,0,7,8,1.0929934464198587,0.7475454326461883
25,2,1,1,6,8,1.6919166595978337,1.1571748901543792
25,3,1,1,5,7,1.6803202788960865,1.1492436244572126
25,4,1,1,6,8,1.6073264742790678,1.0993200083260695
25,5,1,0,10,11,0.21874304655638427,0.14960781870372117
25,6,1,0,9,10,0.54022354477278,0.3694822186039851
25,7,1,0,8,9,0.38674075475257735,0.26450870842858887
25,8,1,0,3,4,3.7200401002015338,2.544296121148086
25,9,1,0,2,3,6.668767753398331,4.561058340981218
25,10,1,0,1,2,6.3655115933317346,4.35364835318837
25,11,1,0,1,2,0.09321865607678474,0.06375626570852069
25,12,1,0,0,1,0.0018761219500265194,0.0012831608454959011
25,13,0,0,18,18,0.1322209255662521,0.09043160261487505
25,14,1,1,1,3,0.3901842596820662,0.2668638702008445
25,15,1,2,6,9,4.066641051831898,2.781351484280219
25,16,0,0,2,2,0.011098243851421472,0.0075905683869368756
25,17,0,0,17,17,0.47110928378711464,0.32221198994910627
25,18,0,0,22,22,0.7806296920111243,0.5339063676569854
25,19,0,0,23,23,1.438577918611126,0.9839055815805011
25,20,0,0,20,20,0.6838837601587945,0.46773764567589593
25,21,0,0,21,21,0.5999974291935404,0.4103641602447366
25,22,0,1,18,19,0.4879346748424222,0.33371960170751164
25,23,0,0,26,26,0.8061302128929848,0.5513472754481296
25,24,0,0,25,25,0.6886180933378256,0.470975660648632
25,26,0,0,19,19,2.2323791928966115,1.526820563335013
25,27,0,1,10,11,0.5853090689738796,0.40031815618932765
25,28,1,0,3,4,0.7306866004386948,0.4997481299113783
25,29,0,0,2,2,0.3200031887596224,0.21886400414662674
25,30,0,2,8,10,0.7614006191078242,0.5207547740495698
25,31,1,0,5,6,0.5805071028509896,0.39703388412470886
25,32,0,0,1,1,0.15702479338842976,0.1073960392847963
25,33,0,1,4,5,0.34193928786685024,0.23386704991180976
25,34,0,0,30,30,1.3598399786271125,0.9300533031392919
25,35,0,0,28,28,0.32795722489072365,0.2243041130515647
25,36,0,1,11,12,0.6329239917199637,0.4328840587034066
25,37,1,0,6,7,1.4887381951678793,1.0182123615187466
25,38,1,1,7,9,0.7222245963873607,0.49396059980282314
25,39,0,0,24,24,0.4574616272140874,0.31287776807347834
25,40,0,0,1,1,0.16809116809116809,0.11496481098427962
25,41,0,0,4,4,0.7065240616832876,0.4832223258940661
25,42,0,0,5,5,0.38133391608347084,0.26081073790060016
25,43,0,0,9,9,1.8666675852437482,1.2766945970155634
25,44,0,1,19,20,0.5088906523482218,0.34805229997062553
25,45,0,0,27,27,1.6893140287569692,1.1553948384950348
25,46,0,0,7,7,1.314395303902881,0.8989717269967566
25,47,1,0,2,3,0.8519636223976285,0.5826947240993791
25,48,0,0,29,29,1.2471423334968628,0.8529745153724925
25,49,0,1,3,4,0.5084175084175084,0.3477286963977518
