source,destination,hamming_distance_ups,hamming_distance_downs,hamming_distance_LR,hamming_distance_total,fitts_ratio,normalized_fitts_ratio
1,66,0,0,0,1,0.5346335099747735,0.7854362425823929
1,67,0,0,0,1,1.0038685136828749,1.4747947869392861
1,68,0,11,13,24,1.8953035453427283,2.784412251445521
1,69,0,0,0,1,0.9933715389148767,1.459373560498303
1,70,0,0,0,1,0.9593126402642095,1.409337240507929
1,71,0,0,0,1,0.6030590305088178,0.885960962305891
1,72,0,0,0,1,0.8524593082127748,1.2523577806198876
1,73,0,0,0,1,1.189718395850773,1.7478289877719688
1,74,0,0,0,1,1.1512515036620055,1.6913168337433273
1,75,0,0,0,1,0.7135973825281071,1.0483541274394739
1,76,0,11,19,30,1.1131535861141555,1.6353467446061745
1,77,0,0,0,1,1.9873180148757086,2.9195917676277485
1,78,0,0,0,1,1.0550935310936729,1.5500500495644314
1,79,0,0,0,1,1.0181242004908722,1.4957379804971183
1,80,0,0,0,1,0.9816884099504913,1.4422097412759998
1,81,0,0,0,1,0.6150564678074368,0.9035865355193804
1,82,0,0,0,1,0.5629867104521744,0.8270902557197397
1,83,0,11,24,35,0.8793400477215522,1.2918485844017276
1,84,0,0,0,1,1.5642777641248482,2.298098466494142
1,85,0,0,0,1,0.5298147026600596,0.7783568772968612
1,86,0,11,25,36,0.8276858215231381,1.2159627662069465
1,87,0,0,0,1,1.4716568883606809,2.1620280719385687
1,88,0,0,0,1,1.4901934176874962,2.1892603005088644
1,89,0,0,0,1,0.015588736467505386,0.02290159215463745
1,90,0,0,0,1,0.5136305107447241,0.7545804946907404
1,147,0,0,0,1,2.2998394592800473,3.3787206184005862
1,148,0,1,2,3,0.012090656214439246,0.017762522195574136
1,149,0,2,2,4,0.012090656214439246,0.017762522195574136
1,150,0,3,2,5,0.012090656214439246,0.017762522195574136
1,151,0,4,2,6,0.012090656214439246,0.017762522195574136
1,152,0,5,2,7,0.012090656214439246,0.017762522195574136
1,153,0,6,2,8,0.012090656214439246,0.017762522195574136
1,154,0,7,2,9,0.5105158235194776,0.7500046718413039
1,155,0,7,3,10,0.6049165517130068,0.8886898680851119
1,182,0,7,4,11,1.0182073506414235,1.4958601373402651
1,156,0,7,5,12,0.6837448984583362,1.0044974995213736
1,157,0,7,6,13,0.719931064034225,1.0576590118342317
1,158,0,7,7,14,0.75738334755089,1.1126805925855914
1,159,0,7,8,15,1.747099641364084,2.5666841904369235
1,160,0,7,9,16,0.33775905485763363,0.496205714748553
1,161,0,8,9,17,0.6820968593963672,1.0020763463682107
1,162,0,8,10,18,12.903907410016586,18.9572788866765
1,163,0,8,11,19,0.7413764053072773,1.089164609512159
1,164,0,7,10,17,2.0095809955893214,2.9522985688179872
1,165,0,7,11,18,0.8705553425065191,1.278942872867456
1,166,0,7,12,19,3.5056149024858176,5.15013919924178
1,167,0,1,3,4,0.011449682462139716,0.016820860279126295
1,168,0,2,3,5,1.6430508264728338,2.4138248789859995
1,169,0,0,0,1,1.6430508264728338,2.4138248789859995
1,170,0,2,4,6,1.3137776358854854,1.930085845100439
1,171,0,2,5,7,1.3470714786261953,1.9789982126484928
1,172,0,2,6,8,1.380619097244534,2.028283405259069
2,1,1,0,0,1,5.94106463878327e-05,8.728086436342593e-05
2,3,0,1,0,1,1.2224445063343886e-05,1.7959072933271143e-05
2,4,0,2,0,2,9.838327345457238e-06,1.445359993217813e-05
2,5,0,3,0,3,2.5669806914045545e-05,3.77118087703384e-05
2,6,0,4,0,4,0.0001416427110497801,0.0002080889369642622
2,7,0,2,1,3,0.06874032507739938,0.10098720270121557
2,8,0,3,1,4,0.06874032507739938,0.10098720270121557
2,9,0,4,1,5,0.06874032507739938,0.10098720270121557
2,10,0,2,2,4,0.00953921509342686,0.014014170680247805
2,11,0,3,2,5,1.6018993575773013,2.35336878242075
2,12,0,0,0,1,1.6018993575773013,2.35336878242075
2,13,0,3,3,6,1.228284808030021,1.8044873477639969
2,14,0,3,4,7,1.2813687934239708,1.8824736416479884
2,15,0,3,5,8,1.3349520429524893,1.9611934102180884
2,16,0,0,1,1,0.0016942320810042256,0.002489015849061344
2,17,0,1,1,2,0.0016942320810042256,0.002489015849061344
2,18,0,2,1,3,0.0016942320810042256,0.002489015849061344
2,19,0,3,1,4,0.0016942320810042256,0.002489015849061344
2,20,0,4,1,5,0.0016942320810042256,0.002489015849061344
2,21,0,5,1,6,0.0016942320810042256,0.002489015849061344
2,22,0,6,1,7,0.18837979404959035,0.2767509234947445
2,23,0,0,0,1,1.010813139177782,1.484997216179307
2,24,0,0,0,1,0.781925016570788,1.1487350409919377
2,25,0,8,2,10,1.1004152280831923,1.6166326762175673
2,26,0,0,0,1,2.701136524791889,3.968270755857989
2,27,0,0,0,1,0.9445140421537783,1.3875964497073439
2,28,0,7,4,11,0.915643706865713,1.3451827078679632
2,29,0,6,2,8,0.014383373444915878,0.02113077946567014
2,30,0,6,3,9,0.13015516537362187,0.19121245140165488
2,31,0,7,3,10,0.13015516537362187,0.19121245140165488
2,32,0,6,4,10,0.5007200457306251,0.7356135819524351
2,33,0,6,5,11,0.5263141540164368,0.7732141809968224
2,34,0,6,6,12,0.5526063505717692,0.811840349552236
2,35,0,6,7,13,0.5795016256397512,0.8513525076913927
2,36,0,0,0,1,0.4695917769131311,0.6898826839784925
2,37,0,6,9,15,0.009992520296383148,0.014680126570984688
2,38,0,0,0,1,0.4250503872735658,0.6244464158337046
2,39,0,0,0,1,0.4269851815589046,0.6272888443857759
2,40,0,0,0,1,0.35332358182605095,0.5190717404494538
2,41,0,0,0,1,0.3276241039276416,0.4813163416945042
2,42,0,0,0,1,0.22387324973714884,0.3288947677382825
2,43,0,0,0,1,0.2385837013451558,0.35050606149768093
2,44,0,0,0,1,0.24952812329384613,0.3665846377414731
2,45,0,0,0,1,0.29167925312913123,0.42850934769837623
2,46,0,0,0,1,0.28037939700082926,0.41190859901063703
2,47,0,0,0,1,0.04544404849723898,0.06676237466126582
2,48,0,0,0,1,0.08836056783285066,0.12981152714193983
2,49,0,0,0,1,0.33529419779916136,0.4925845648759972
2,51,0,0,0,1,1.354251907934641,1.9895470639848414
2,52,0,6,10,16,0.0026689406740348274,0.003920971460969864
2,53,0,0,0,1,0.0026689406740348274,0.003920971460969864
2,54,0,0,0,1,0.04839320966316599,0.07109502127192237
2,55,0,0,0,1,0.2684734815547843,0.39441748160408596
2,56,0,0,0,1,0.5055066192164955,0.7426455921490351
2,57,0,0,0,1,0.5726658580572186,0.8413100028632831
2,58,0,0,0,1,0.6792459162692338,0.9978879930087341
2,59,0,0,0,1,0.5602542813134022,0.8230760126245377
2,60,0,0,0,1,0.2850381126037614,0.4187527717199003
2,61,0,0,0,1,2.5128241638284825,3.691618899086242
2,62,0,0,0,1,0.022233223791085402,0.03266308495288212
2,63,0,0,0,1,0.2885754079816922,0.4239494530702277
2,64,0,0,0,1,0.41912783512926105,0.6157455263160602
2,65,0,10,12,22,2.171362638833321,3.189973842847047
2,66,0,0,0,1,0.5769429904807768,0.8475935873321006
2,67,0,0,0,1,1.0817979457671885,1.5892818125014718
2,68,0,10,13,23,2.051682653190232,3.0141505985459967
2,69,0,0,0,1,1.0800250605658486,1.5866772464481096
2,70,0,0,0,1,1.0487839905790146,1.540780630978065
2,71,0,0,0,1,0.6659821666782189,0.9784020658325416
2,72,0,0,0,1,0.9520262545133706,1.3986327273426116
2,73,0,0,0,1,1.256483832313737,1.8459148588807932
2,74,0,0,0,1,1.220123675749351,1.7924977344042774
2,75,0,0,0,1,0.7600010624871435,1.1165263077256313
2,76,0,10,19,29,1.184243499335708,1.7397857542912936
2,77,0,0,0,1,2.1209374042130027,3.115893550324068
2,78,0,0,0,1,1.1298425194671131,1.6598646486673574
2,79,0,0,0,1,1.0953988529596224,1.609263061790244
2,80,0,0,0,1,1.0616185254935986,1.5596359939332958
2,81,0,0,0,1,0.6714774063449905,0.9864751856715179
2,82,0,0,0,1,0.6207531125788912,0.9119555419156105
2,83,0,10,24,34,0.9677606516939093,1.4217483113271703
2,84,0,0,0,1,1.73086900245966,2.542839572024576
2,85,0,0,0,1,0.5908333181070518,0.8680000275111582
2,86,0,10,25,35,0.9210784866614303,1.3531670054145433
2,87,0,0,0,1,1.6476396989025561,2.420566444285678
2,88,0,0,0,1,1.672098590481154,2.4564992834003276
2,89,0,0,0,1,0.01841051114144985,0.027047093803835746
2,90,0,0,0,1,0.5822716292762391,0.8554219519136326
2,147,0,0,0,1,2.375764218373064,3.4902625557995464
2,148,0,0,2,2,0.009957011000126439,0.0146279594551787
2,149,0,1,2,3,0.009957011000126439,0.0146279594551787
2,150,0,2,2,4,0.009957011000126439,0.0146279594551787
2,151,0,3,2,5,0.009957011000126439,0.0146279594551787
2,152,0,4,2,6,0.009957011000126439,0.0146279594551787
2,153,0,5,2,7,0.009957011000126439,0.0146279594551787
2,154,0,6,2,8,0.49047310630319074,0.7205596853079221
2,155,0,6,3,9,0.5770767021202973,0.8477900246406026
2,182,0,6,4,10,0.9655768862445478,1.4185401163726328
2,156,0,6,5,11,0.6329978636231515,0.9299444465991467
2,157,0,6,6,12,0.6719225745166809,0.9871291873559732
2,158,0,6,7,13,0.7119050107500758,1.0458678445829204
2,159,0,6,8,14,1.6499630125995932,2.423979651176931
2,160,0,6,9,15,0.32154292498468967,0.4723824117213368
2,161,0,7,9,16,0.6471883795639451,0.9507918968859206
2,162,0,7,10,17,12.285131778288639,18.04822848463777
2,163,0,7,11,18,0.7079830727122964,1.0401060802741704
2,164,0,6,10,16,1.925730137876536,2.829112308715532
2,165,0,6,11,17,0.8366865571399819,1.2291858504908044
2,166,0,6,12,18,3.3772407582997945,4.961543266564538
2,167,0,0,3,3,0.013510625305324866,0.01984861512936903
2,168,0,1,3,4,1.7133195166507016,2.517057420446214
2,169,0,0,0,1,1.7133195166507016,2.517057420446214
2,170,0,1,4,5,1.3756947073587724,2.021048927403265
2,171,0,1,5,6,1.407524713754699,2.0678107561299557
2,172,0,1,6,7,1.4396643160745477,2.1150274157916105
3,1,2,0,0,2,4.9288832558794536e-05,7.2410791175583e-05
3,2,1,0,0,1,1.3153319669131104e-05,1.9323693307018642e-05
3,4,0,1,0,1,1.655194364383298e-05,2.4316650902898172e-05
3,5,0,2,0,2,4.547732366100434e-05,6.681125958731621e-05
3,6,0,3,0,3,0.0001698182871820412,0.0002494820001318917
3,7,0,1,1,2,0.06874932877003567,0.10100043012969075
3,8,0,2,1,3,0.06874932877003567,0.10100043012969075
3,9,0,3,1,4,0.06874932877003567,0.10100043012969075
3,10,0,1,2,3,0.0091915099473907,0.013503353048479662
3,11,0,2,2,4,1.5923630926725891,2.3393589458966964
3,12,0,0,0,1,1.5923630926725891,2.3393589458966964
3,13,0,2,3,5,1.2194981900369808,1.791578826145541
3,14,0,2,4,6,1.2729486441435602,1.8701035034329325
3,15,0,2,5,7,1.3268719692755409,1.9493228809859966
3,16,1,0,1,2,0.0016432943844511573,0.0024141826928150553
3,17,1,1,1,3,0.0016432943844511573,0.0024141826928150553
3,18,1,2,1,4,0.0016432943844511573,0.0024141826928150553
3,19,1,3,1,5,0.0016432943844511573,0.0024141826928150553
3,20,1,4,1,6,0.0016432943844511573,0.0024141826928150553
3,21,1,5,1,7,0.0016432943844511573,0.0024141826928150553
3,22,1,6,1,8,0.18681840358829693,0.27445706679806986
3,23,0,0,0,1,1.0032139439719219,1.473833151043505
3,24,0,0,0,1,0.7756362170297306,1.1394960932085956
3,25,1,8,2,11,1.091657043704732,1.603765926749532
3,26,0,0,0,1,2.678833224282471,3.9355047203916933
3,27,0,0,0,1,0.9363769491347628,1.3756421527035878
3,28,1,7,4,12,0.9072477131236213,1.3328480568322567
3,29,1,6,2,9,0.014029561245222526,0.020610989891088345
3,30,1,6,3,10,0.12852537267834294,0.18881810419579315
3,31,1,7,3,11,0.12852537267834294,0.18881810419579315
3,32,1,6,4,11,0.4957284456952774,0.7282803648923548
3,33,1,6,5,12,0.5215675568831077,0.7662409005198275
3,34,1,6,6,13,0.5480874988240704,0.8052016524423843
3,35,1,6,7,14,0.5751941079271331,0.8450242838447142
3,36,0,0,0,1,0.46617680671574235,0.6848657119587357
3,37,1,6,9,16,0.009715094915299864,0.014272557750756183
3,38,0,0,0,1,0.42152742660608505,0.619270793771477
3,39,0,0,0,1,0.42294715688920426,0.6213565358700338
3,40,0,0,0,1,0.3494806653603986,0.5134260676417721
3,41,0,0,0,1,0.32347601991607805,0.47522234373296174
3,42,0,0,0,1,0.2204817448298815,0.3239122688463042
3,43,0,0,0,1,0.23422784114342288,0.3441068171438717
3,44,0,0,0,1,0.24423047737147283,0.35880180514649196
3,45,0,0,0,1,0.28475474772257775,0.4183364771117169
3,46,0,0,0,1,0.27316860344323934,0.40131513920640965
3,47,0,0,0,1,0.044217172949213526,0.06495995767359364
3,48,0,0,0,1,0.08599830395602769,0.12634109809328647
3,49,0,0,0,1,0.33280428560525604,0.4889266062156183
3,51,0,0,0,1,1.3442094781415428,1.9747936147978262
3,52,1,6,10,17,0.002581485126180291,0.003792489509093909
3,53,0,0,0,1,0.002581485126180291,0.003792489509093909
3,54,0,0,0,1,0.04802844997531887,0.07055914861649962
3,55,0,0,0,1,0.26666313025701843,0.39175787367726816
3,56,0,0,0,1,0.5020113455008064,0.7375106453063327
3,57,0,0,0,1,0.5689265865585923,0.8358165960695056
3,58,0,0,0,1,0.6739921743319439,0.9901696602635283
3,59,0,0,0,1,0.5560134545803797,0.8168457652635271
3,60,0,0,0,1,0.2828262413034915,0.415503286136324
3,61,0,0,0,1,2.4912758238928285,3.6599619848876785
3,62,0,0,0,1,0.021935849437450555,0.03222620886748609
3,63,0,0,0,1,0.28541426304498624,0.419305378662206
3,64,0,0,0,1,0.41461273333094867,0.60911233830001
3,65,1,10,12,23,2.144998304112173,3.151241695281997
3,66,0,0,0,1,0.5693788302069238,0.8364809924181258
3,67,0,0,0,1,1.0678577880626396,1.5688021663809295
3,68,1,10,13,24,2.023759799167036,2.9731288123373645
3,69,0,0,0,1,1.0645792158747376,1.5639855782467094
3,70,0,0,0,1,1.032871063742735,1.5174027670215655
3,71,0,0,0,1,0.6548357994939189,0.9620268095189347
3,72,0,0,0,1,0.9344671019918055,1.372836374285505
3,73,0,0,0,1,1.2443517030689089,1.828091408178963
3,74,0,0,0,1,1.2076263181087044,1.7741377224627497
3,75,0,0,0,1,0.7515973096273806,1.1041802576808546
3,76,1,10,19,30,1.1713633961258827,1.7208634464290797
3,77,0,0,0,1,2.0967588835116358,3.0803726072919364
3,78,0,0,0,1,1.1163349223510268,1.6400204822856501
3,79,0,0,0,1,1.081461135284082,1.5887870003443998
3,80,0,0,0,1,1.0472313181603579,1.5384995820581633
3,81,0,0,0,1,0.6613601578350881,0.9716118194465594
3,82,0,0,0,1,0.6104353590953847,0.8967976115263253
3,83,1,10,24,35,0.9519559963736237,1.3985295103009108
3,84,0,0,0,1,1.7011554445937231,2.499187042191425
3,85,0,0,0,1,0.5799835434242236,0.8520604986549363
3,86,1,10,25,36,0.9044584670703179,1.328750343354013
3,87,0,0,0,1,1.616396894452249,2.3746672806953826
3,88,0,0,0,1,1.6395376325908597,2.4086636054207653
3,89,0,0,0,1,0.017920854517866947,0.02632773362268907
3,90,0,0,0,1,0.5702378552814142,0.8377429960415494
3,147,0,0,0,1,2.361710843119639,3.469616580474933
3,148,1,0,2,3,0.01032052092552788,0.015161996070209032
3,149,1,1,2,4,0.01032052092552788,0.015161996070209032
3,150,1,2,2,5,0.01032052092552788,0.015161996070209032
3,151,1,3,2,6,0.01032052092552788,0.015161996070209032
3,152,1,4,2,7,0.01032052092552788,0.015161996070209032
3,153,1,5,2,8,0.01032052092552788,0.015161996070209032
3,154,1,6,2,9,0.4936678011285544,0.7252530482434955
3,155,1,6,3,10,0.5815275990271239,0.8543288885116391
3,182,1,6,4,11,0.9740126148975647,1.4309331424232872
3,156,1,6,5,12,0.6412159385250762,0.942017715019102
3,157,1,6,6,13,0.6796701631028429,0.998511258914631
3,158,1,6,7,14,0.7192220302508717,1.0566173621428623
3,159,1,6,8,15,1.665559807145759,2.4468930815476693
3,160,1,6,9,16,0.32413778879120064,0.4761945560036793
3,161,1,7,9,17,0.6527823008479378,0.9590099910244793
3,162,1,7,10,18,12.384144088042115,18.19368860842583
3,163,1,7,11,19,0.7133194942293349,1.047945878541541
3,164,1,6,10,17,1.9391101289402504,2.8487690075770864
3,165,1,6,11,18,0.8420841991391368,1.237115588473037
3,166,1,6,12,19,3.3976789683759776,4.9915692762101065
3,167,1,0,3,4,0.013159501709819247,0.019332775414142488
3,168,1,1,3,5,1.7007448864661996,2.498583886521181
3,169,0,0,0,1,1.7007448864661996,2.498583886521181
3,170,1,1,4,6,1.3646333063545364,2.0047984958826626
3,171,1,1,5,7,1.3967154158193513,2.051930692129303
3,172,1,1,6,8,1.429098133766737,2.0995045157573813
4,1,3,0,0,3,5.987984103381448e-05,8.79701636177826e-05
4,2,2,0,0,2,9.722018885879512e-06,1.4282729835622479e-05
4,3,1,0,0,1,1.5201203359569924e-05,2.2332262805664413e-05
4,5,0,1,0,1,1.765596111393783e-05,2.593857567432784e-05
4,6,0,2,0,2,0.00013988466118554813,0.0002055061656753843
4,7,0,0,1,1,0.06956269349845201,0.10219535361319353
4,8,0,1,1,2,0.06956269349845201,0.10219535361319353
4,9,0,2,1,3,0.06956269349845201,0.10219535361319353
4,10,0,0,2,2,0.00954267642325395,0.014019255759733106
4,11,0,1,2,3,1.585878396312331,2.329832203841697
4,12,0,0,0,1,1.585878396312331,2.329832203841697
4,13,0,1,3,4,1.24150548576726,1.8239099975840944
4,14,0,1,4,5,1.2947202113153053,1.9020883633331516
4,15,0,1,5,6,1.3484189026727793,1.9809777288227859
4,16,2,0,1,3,0.0016946503582803193,0.0024896303450215916
4,17,2,1,1,4,0.0016946503582803193,0.0024896303450215916
4,18,2,2,1,5,0.0016946503582803193,0.0024896303450215916
4,19,2,3,1,6,0.0016946503582803193,0.0024896303450215916
4,20,2,4,1,7,0.0016946503582803193,0.0024896303450215916
4,21,2,5,1,8,0.0016946503582803193,0.0024896303450215916
4,22,2,6,1,9,0.18669719002321958,0.274278990554572
4,23,0,0,0,1,1.002029126864078,1.4720925225943526
4,24,0,0,0,1,0.7750014775179872,1.1385635900866982
4,25,2,8,2,12,1.0906989762703083,1.6023584188552553
4,26,0,0,0,1,2.6770538138919147,3.9328905681077546
4,27,0,0,0,1,0.9360031264641228,1.3750929655158384
4,28,2,7,4,13,0.907274042241914,1.3328867372429614
4,29,2,6,2,10,0.014325283158767332,0.02104543835773023
4,30,2,6,3,11,0.1314020848086977,0.1930443150944771
4,31,2,7,3,12,0.1314020848086977,0.1930443150944771
4,32,2,6,4,12,0.5053919400653482,0.742477115688246
4,33,2,6,5,13,0.5311229620210777,0.7802788561808442
4,34,2,6,6,14,0.5575332760846867,0.8190785525270773
4,35,2,6,7,15,0.5845308140295574,0.8587409462356111
4,36,0,0,0,1,0.46533559608442043,0.6836298797387969
4,37,2,6,9,17,0.010009553389858287,0.014705150084642295
4,38,0,0,0,1,0.42104043591672363,0.6185553501449773
4,39,0,0,0,1,0.42281708614710056,0.6211654474458297
4,40,0,0,0,1,0.3497749842398021,0.5138584548948094
4,41,0,0,0,1,0.3242716653687706,0.4763912356245682
4,42,0,0,0,1,0.22158814232188564,0.32553769013529765
4,43,0,0,0,1,0.2362696755038551,0.34710649950218325
4,44,0,0,0,1,0.24737076595341756,0.36341523924369895
4,45,0,0,0,1,0.2895896920749713,0.42543954950502455
4,46,0,0,0,1,0.2788828460969817,0.4097099988540423
4,47,0,0,0,1,0.04561582193357241,0.06701472899351776
4,48,0,0,0,1,0.0887471398620721,0.13037944455911307
4,49,0,0,0,1,0.33836610866543065,0.4970975444841487
4,51,0,0,0,1,1.3666022471181472,2.0076910894189544
4,52,2,6,10,18,0.002667418698820163,0.00391873550966564
4,53,0,0,0,1,0.002667418698820163,0.00391873550966564
4,54,0,0,0,1,0.04789810161565887,0.07036765234114838
4,55,0,0,0,1,0.26587575891736026,0.39060113738034696
4,56,0,0,0,1,0.5007090457436048,0.7355974217449053
4,57,0,0,0,1,0.5670029758467926,0.8329905974340319
4,58,0,0,0,1,0.6726350107779236,0.9881758356667691
4,59,0,0,0,1,0.5546094685790244,0.81478315327051
4,60,0,0,0,1,0.2820124340101062,0.4143077124755319
4,61,0,0,0,1,2.483869009252894,3.6490805482553785
4,62,0,0,0,1,0.021968994513130485,0.032274902679633
4,63,0,0,0,1,0.2854406842103114,0.4193441943002654
4,64,0,0,0,1,0.4145913223192252,0.6090808831362684
4,65,2,10,12,24,2.1473177642709986,3.1546492408959144
4,66,0,0,0,1,0.5704865267993293,0.8381083222304703
4,67,0,0,0,1,1.069716512358629,1.5715328396361605
4,68,2,10,13,25,2.0286369422323505,2.980293879345487
4,69,0,0,0,1,1.067853148603522,1.5687953504981447
4,70,0,0,0,1,1.0369497608426286,1.523394827872602
4,71,0,0,0,1,0.6585127988932571,0.9674287316549605
4,72,0,0,0,1,0.9415508013610784,1.3832431185549534
4,73,0,0,0,1,1.2423813662986225,1.825196763753198
4,74,0,0,0,1,1.206201622726845,1.7720446860804906
4,75,0,0,0,1,0.7511571431172785,1.1035336039950026
4,76,2,10,19,31,1.1705186749250098,1.7196224567910106
4,77,0,0,0,1,2.096077905420326,3.0793721745406404
4,78,0,0,0,1,1.1164599932218227,1.6402042253413727
4,79,0,0,0,1,1.082265298722492,1.5899684061068573
4,80,0,0,0,1,1.0487583875752229,1.5407430173105303
4,81,0,0,0,1,0.6632472441394568,0.9743841596547179
4,82,0,0,0,1,0.6131210159377902,0.9007431409026344
4,83,2,10,24,36,0.9558610480781099,1.4042664667030755
4,84,0,0,0,1,1.7096094254927554,2.5116068828267655
4,85,0,0,0,1,0.5836198615346431,0.8574026554412119
4,86,2,10,25,37,0.9098091766388341,1.3366111323622505
4,87,0,0,0,1,1.6276243894458857,2.3911617228073836
4,88,0,0,0,1,1.6496276897811148,2.423487024565086
4,89,0,0,0,1,0.018240103047540833,0.02679674531185319
4,90,0,0,0,1,0.5761582709889549,0.8464407468953556
4,147,0,0,0,1,2.3997184252970305,3.5254539568796788
4,148,2,0,2,4,0.009960635404948612,0.014633284110016102
4,149,2,1,2,5,0.009960635404948612,0.014633284110016102
4,150,2,2,2,6,0.009960635404948612,0.014633284110016102
4,151,2,3,2,7,0.009960635404948612,0.014633284110016102
4,152,2,4,2,8,0.009960635404948612,0.014633284110016102
4,153,2,5,2,9,0.009960635404948612,0.014633284110016102
4,154,2,6,2,10,0.485445737913309,0.7131739205465392
4,155,2,6,3,11,0.570768799618382,0.8385230124776087
4,182,2,6,4,12,0.9545437913268608,1.4023312696495533
4,156,2,6,5,13,0.641171179841554,0.9419519595220136
4,157,2,6,6,14,0.6803365722007917,0.9994902881901068
4,158,2,6,7,15,0.7205209007938116,1.0585255478061513
4,159,2,6,8,16,1.6693991625761544,2.452533522797471
4,160,2,6,9,17,0.3251270465093331,0.4776478859027204
4,161,2,7,9,18,0.6545818806146985,0.9616537743711283
4,162,2,7,10,19,12.422004602603696,18.249309926103592
4,163,2,7,11,20,0.715677827416676,1.0514105329690382
4,164,2,6,10,18,1.9460194103835218,2.8589195124640763
4,165,2,6,11,19,0.8452487504130056,1.2417646671701883
4,166,2,6,12,20,3.410926462483658,5.011031322268648
4,167,2,0,3,5,0.013513117699333945,0.019852276734092643
4,168,2,1,3,6,1.698499482919327,2.4952851383281995
4,169,0,0,0,1,1.698499482919327,2.4952851383281995
4,170,2,1,4,7,1.3879546011228765,2.0390600784308006
4,171,2,1,5,8,1.4199067340297313,2.0860013246202467
4,172,2,1,6,9,1.4521604329689721,2.133385604938583
5,1,4,0,0,4,6.735938552192466e-05,9.895844850708241e-05
5,2,3,0,0,3,1.4159169354297758e-05,2.0801398655785988e-05
