source,destination,hamming_distance,fitts_ratio
71,55,2,2.8727086838502816
71,56,3,4.7469889760197015
71,57,1,3.291191533948361
71,58,1,3.5495489028997653
71,59,2,5.3511393589024365
71,60,1,3.835254973000447
71,48,1,1.9986947307688079
71,32,1,3.1344377206198533
71,33,1,3.1224325245072793
71,34,2,4.807373699081031
71,35,1,3.216348592828453
71,104,1,0.5306381701822813
71,105,1,-0.14840570890910917
71,62,1,3.1344377206198533
71,63,1,3.1224325245072793
71,64,2,4.807373699081031
71,65,1,3.216348592828453
72,4,7,5.898177718158266
72,5,8,6.575918940808477
72,7,8,6.291575959362747
72,8,9,6.5825091757439695
72,18,1,3.8191880364261253
72,27,1,1.433907398308029
72,28,1,-0.20355529175360756
72,70,1,1.398549376490275
72,71,2,2.050626073069968
72,73,1,1.0
72,74,1,2.0
72,75,1,2.584962500721156
72,76,2,4.523561956057013
72,77,1,3.110423989693651
72,78,1,3.4109331009461075
72,79,1,3.6595094540862103
72,80,1,3.87148525947732
72,81,1,4.056268219646745
72,82,1,4.220048480868149
72,83,2,5.970722207477754
72,84,1,4.4109331009461075
72,85,1,4.540568381362703
72,87,1,1.398549376490275
72,88,2,2.050626073069968
72,89,1,0
72,90,1,1.0
72,91,1,2.0
72,92,1,2.584962500721156
72,93,2,4.523561956057013
72,94,1,3.110423989693651
72,95,1,3.4109331009461075
72,96,1,3.6595094540862103
72,97,1,3.87148525947732
72,98,1,4.056268219646745
72,99,1,4.220048480868149
72,100,2,5.970722207477754
72,101,1,4.4109331009461075
72,102,1,4.540568381362703
72,37,1,1.9977609474404245
72,38,2,1.616710802515994
72,39,1,1.7204431615238671
72,40,1,2.1722029815490336
72,41,2,2.6195576063354187
72,42,3,4.524785380429974
72,43,1,3.094912279440009
72,44,1,3.384092162388463
72,45,2,5.201625599479459
72,46,1,3.699062662322744
72,67,1,2.2024476212158577
72,51,1,1.9977609474404245
72,52,2,1.616710802515994
72,53,1,1.7204431615238671
72,54,1,2.1722029815490336
72,55,2,2.6195576063354187
72,56,3,4.524785380429974
72,57,1,3.094912279440009
72,58,1,3.384092162388463
72,59,2,5.201625599479459
72,60,1,3.699062662322744
72,48,1,2.2024476212158577
72,32,1,3.1816239197223206
72,33,1,3.121862390302303
72,34,2,4.774509221086973
72,35,1,3.1552970025013383
72,104,1,1.433907398308029
72,105,1,-0.20355529175360756
72,62,1,3.1816239197223206
72,63,1,3.121862390302303
72,64,2,4.774509221086973
72,65,1,3.1552970025013383
73,4,7,5.836785211211575
73,5,8,6.552544458955495
73,7,8,6.294754706354675
73,8,9,6.56018985736372
73,18,1,3.9232179064524475
73,27,1,2.22461696484473
73,28,1,1.433907398308029
73,70,1,2.2129937233341983
73,71,2,3.3824696368224134
73,72,1,1.0
73,74,1,1.0
73,75,1,2.0
73,76,2,4.0630097975258
73,77,1,2.7303929402427203
73,78,1,3.110423989693651
73,79,1,3.4109331009461075
73,80,1,3.6595094540862103
73,81,1,3.87148525947732
73,82,1,4.056268219646745
73,83,2,5.818353921006861
73,84,1,4.268488835925902
73,85,1,4.4109331009461075
73,87,1,2.2129937233341983
73,88,2,3.3824696368224134
73,89,1,1.0
73,90,1,0
73,91,1,1.0
73,92,1,2.0
73,93,2,4.0630097975258
73,94,1,2.7303929402427203
73,95,1,3.110423989693651
73,96,1,3.4109331009461075
73,97,1,3.6595094540862103
73,98,1,3.87148525947732
73,99,1,4.056268219646745
73,100,2,5.818353921006861
73,101,1,4.268488835925902
73,102,1,4.4109331009461075
73,37,1,2.465270931836582
73,38,2,1.9977609474404245
73,39,1,1.616710802515994
73,40,1,1.7204431615238671
73,41,2,2.1722029815490336
73,42,3,4.127297407135128
73,43,1,2.745926548164838
73,44,1,3.094912279440009
73,45,2,4.943268230528053
73,46,1,3.4661500879727614
73,67,1,2.5795186562834402
73,51,1,2.465270931836582
73,52,2,1.9977609474404245
73,53,1,1.616710802515994
73,54,1,1.7204431615238671
73,55,2,2.1722029815490336
73,56,3,4.127297407135128
73,57,1,2.745926548164838
73,58,1,3.094912279440009
73,59,2,4.943268230528053
73,60,1,3.4661500879727614
73,48,1,2.5795186562834402
73,32,1,3.2989877874440667
73,33,1,3.1816239197223206
73,34,2,4.786514417199546
73,35,1,3.1179972093984514
73,104,1,2.22461696484473
73,105,1,1.433907398308029
73,62,1,3.2989877874440667
73,63,1,3.1816239197223206
73,64,2,4.786514417199546
73,65,1,3.1179972093984514
74,4,7,5.772917300132375
74,5,8,6.529520453630235
74,7,8,6.2994790133957785
74,8,9,6.538277497232825
74,18,1,4.035891837125416
74,27,1,2.7360894596933534
74,28,1,2.22461696484473
74,70,1,2.7303929402427203
74,71,2,4.0630097975258
