source,destination,hamming_distance,fitts_ratio
7,56,13,6.670714240998543
7,57,14,5.053300481624908
7,58,15,5.0613800084298575
7,59,16,6.689816586134297
7,60,17,5.073897098217427
7,48,12,4.874877959910533
7,32,13,4.748846101551023
7,33,14,4.750304936371697
7,34,15,6.367505734409893
7,35,16,4.755368211743219
7,104,11,4.978351820289611
7,105,12,4.979407407778373
7,62,12,4.748846101551023
7,63,13,4.750304936371697
7,64,14,6.367505734409893
7,65,15,4.755368211743219
8,4,3,5.594091323262279
8,5,4,1.271553303163612
8,7,1,4.9376767210281685
8,18,6,5.493250658061183
8,27,10,5.286925670503671
8,28,11,5.265022732290763
8,70,9,5.278154116151161
8,71,10,6.889740369606603
8,72,11,5.248985950538105
8,73,12,5.227257994166917
8,74,13,5.205934940651488
8,75,14,5.185074749942524
8,76,15,6.7961319111920035
8,77,16,5.15838817642556
8,78,17,5.138841179302147
8,79,18,5.119970929431887
8,80,19,5.101847214589018
8,81,20,5.084541489683956
8,82,21,5.068126266985417
8,83,22,6.680068147684297
8,84,23,5.047971691716185
8,85,24,5.0339001378600345
8,87,10,5.278154116151161
8,88,11,6.889740369606603
8,89,12,5.248985950538105
8,90,13,5.227257994166917
8,91,14,5.205934940651488
8,92,15,5.185074749942524
8,93,16,6.7961319111920035
8,94,17,5.15838817642556
8,95,18,5.138841179302147
8,96,19,5.119970929431887
8,97,20,5.101847214589018
8,98,21,5.084541489683956
8,99,22,5.068126266985417
8,100,23,6.680068147684297
8,101,24,5.047971691716185
8,102,25,5.0339001378600345
8,37,9,5.3224440501426376
8,38,10,5.301622630398932
8,39,11,5.281153983119854
8,40,12,5.261087411343976
8,41,13,5.241474897735216
8,42,14,6.854427611827679
8,43,15,5.216408250273539
8,44,16,5.1980619458396236
8,45,17,6.8111236445812455
8,46,18,5.1748712836371205
8,67,11,5.221643476326279
8,51,8,5.3224440501426376
8,52,9,5.301622630398932
8,53,10,5.281153983119854
8,54,11,5.261087411343976
8,55,12,5.241474897735216
8,56,13,6.854427611827679
8,57,14,5.216408250273539
8,58,15,5.1980619458396236
8,59,16,6.8111236445812455
8,60,17,5.1748712836371205
8,48,12,5.221643476326279
8,32,13,5.1470032183867565
8,33,14,5.120249090280539
8,34,15,6.725899540769658
8,35,16,5.085342986791568
8,104,11,5.286925670503671
8,105,12,5.265022732290763
8,62,12,5.1470032183867565
8,63,13,5.120249090280539
8,64,14,6.725899540769658
8,65,15,5.085342986791568
18,4,6,5.0887241871454005
18,5,7,5.851733761585577
18,7,7,5.591177057856783
18,8,8,5.857921725594435
18,27,8,2.8585974226324447
18,28,9,2.935029243767421
18,70,7,2.9132271617640515
18,71,8,4.477162280679187
18,72,9,3.0103592719636283
18,73,10,3.101878855020143
18,74,11,3.2018726684316094
18,75,12,3.3056435145709235
18,76,13,4.928447106209943
18,77,14,3.442883643548014
18,78,15,3.544856913401963
18,79,16,3.6437758337818007
18,80,17,3.7390964400883546
18,81,18,3.8305892082105992
18,82,19,3.918218954301593
18,83,20,5.561975861293684
18,84,21,4.027974516769585
18,85,22,4.1070661136523094
18,87,8,2.9132271617640515
18,88,9,4.477162280679187
18,89,10,3.0103592719636283
18,90,11,3.101878855020143
18,91,12,3.2018726684316094
18,92,13,3.3056435145709235
18,93,14,4.928447106209943
18,94,15,3.442883643548014
18,95,16,3.544856913401963
18,96,17,3.6437758337818007
18,97,18,3.7390964400883546
18,98,19,3.8305892082105992
18,99,20,3.918218954301593
18,100,21,5.561975861293684
18,101,22,4.027974516769585
18,102,23,4.1070661136523094
18,37,7,2.6158809316535576
18,38,8,2.7233932380179016
18,39,9,2.84894075197689
18,40,10,2.981579455812044
18,41,11,3.114417790351304
18,42,12,4.741006000106444
18,43,13,3.283653004385096
18,44,14,3.405447454632393
18,45,15,5.0435362485001125
18,46,16,3.5563446954306004
18,67,9,3.2242656000477905
18,51,6,2.6158809316535576
18,52,7,2.7233932380179016
18,53,8,2.84894075197689
18,54,9,2.981579455812044
18,55,10,3.114417790351304
18,56,11,4.741006000106444
18,57,12,3.283653004385096
18,58,13,3.405447454632393
18,59,14,5.0435362485001125
18,60,15,3.5563446954306004
18,48,10,3.2242656000477905
18,32,11,3.5536058670400235
18,33,12,3.5821226701816093
18,34,13,5.1750618089997795
18,35,14,3.633735956734329
18,104,9,2.8585974226324447
18,105,10,2.935029243767421
18,62,10,3.5536058670400235
18,63,11,3.5821226701816093
18,64,12,5.1750618089997795
18,65,13,3.633735956734329
27,4,8,5.01641405490847
27,5,9,5.645132090529192
27,7,9,5.339881597274857
27,8,10,5.65047146693124
27,18,6,2.8585974226324447
27,28,1,1.0
27,70,5,0.3734583955274444
27,71,6,1.7093063030965927
27,72,7,1.2332054235186847
27,73,8,1.7385231347088437
27,74,9,2.114803315055536
27,75,10,2.41366926730804
27,76,11,4.059216232062096
27,77,12,2.732074241739215
27,78,13,2.9341271912086038
27,79,14,3.1113781081973007
27,80,15,3.2692450433811797
27,81,16,3.4115471811214517
27,82,17,3.54107695650784
27,83,18,5.190304411053893
27,84,19,3.695792974138791
27,85,20,3.8030114671224533
27,87,6,0.3734583955274444
27,88,7,1.7093063030965927
27,89,8,1.2332054235186847
27,90,9,1.7385231347088437
27,91,10,2.114803315055536
27,92,11,2.41366926730804
27,93,12,4.059216232062096
27,94,13,2.732074241739215
27,95,14,2.9341271912086038
27,96,15,3.1113781081973007
27,97,16,3.2692450433811797
27,98,17,3.4115471811214517
27,99,18,3.54107695650784
27,100,19,5.190304411053893
27,101,20,3.695792974138791
27,102,21,3.8030114671224533
27,37,7,1.1404812235498305
27,38,8,1.3592650802832176
27,39,9,1.7375667676713262
27,40,10,2.0816088389926874
27,41,11,2.372236421415387
27,42,12,4.01116594902469
27,43,13,2.689944986749123
27,44,14,2.8937463857207177
27,45,15,4.5393419819545855
27,46,16,3.126110761687138
27,67,5,1.6698513983076693
27,51,6,1.1404812235498305
27,52,7,1.3592650802832176
27,53,8,1.7375667676713262
27,54,9,2.0816088389926874
27,55,10,2.372236421415387
27,56,11,4.01116594902469
27,57,12,2.689944986749123
27,58,13,2.8937463857207177
27,59,14,4.5393419819545855
27,60,15,3.126110761687138
27,48,6,1.6698513983076693
27,32,7,2.494764691749578
27,33,8,2.5217997623161024
27,34,9,4.042318823348201
27,35,10,2.6284498282912847
27,104,3,0.0
27,105,4,1.0
27,62,6,2.494764691749578
27,63,7,2.5217997623161024
27,64,8,4.042318823348201
27,65,9,2.6284498282912847
28,4,8,4.959507915001651
28,5,9,5.622146806157735
28,7,9,5.340944847621264
28,8,10,5.628439293047005
28,18,6,2.935029243767421
28,27,1,1.0
28,70,5,1.030501078891123
28,71,6,1.2737048510364977
28,72,7,0.5202501817990663
28,73,8,1.2332054235186847
28,74,9,1.7385231347088437
28,75,10,2.114803315055536
28,76,11,3.7585635407851234
28,77,12,2.4971698690326893
28,78,13,2.732074241739215
28,79,14,2.9341271912086038
28,80,15,3.1113781081973007
28,81,16,3.2692450433811797
28,82,17,3.4115471811214517
28,83,18,5.060499840982745
28,84,19,3.579968040809513
28,85,20,3.695792974138791
28,87,6,1.030501078891123
28,88,7,1.2737048510364977
28,89,8,0.5202501817990663
28,90,9,1.2332054235186847
28,91,10,1.7385231347088437
28,92,11,2.114803315055536
28,93,12,3.7585635407851234
28,94,13,2.4971698690326893
28,95,14,2.732074241739215
28,96,15,2.9341271912086038
28,97,16,3.1113781081973007
28,98,17,3.2692450433811797
28,99,18,3.4115471811214517
28,100,19,5.060499840982745
28,101,20,3.579968040809513
28,102,21,3.695792974138791
28,37,7,1.3592650802832176
28,38,8,1.1404812235498305
28,39,9,1.3592650802832176
28,40,10,1.7375667676713262
28,41,11,2.0816088389926874
28,42,12,3.7122755327537376
28,43,13,2.45497530369583
28,44,14,2.689944986749123
28,45,15,4.333664774048183
28,46,16,2.9532269483362588
28,67,5,1.765563968930848
28,51,6,1.3592650802832176
28,52,7,1.1404812235498305
28,53,8,1.3592650802832176
28,54,9,1.7375667676713262
28,55,10,2.0816088389926874
28,56,11,3.7122755327537376
28,57,12,2.45497530369583
28,58,13,2.689944986749123
28,59,14,4.333664774048183
28,60,15,2.9532269483362588
28,48,6,1.765563968930848
28,32,7,2.5217997623161024
28,33,8,2.494764691749578
28,34,9,3.9743389633600983
28,35,10,2.541046694469382
28,104,3,1.0
28,105,4,0.0
28,62,6,2.5217997623161024
28,63,7,2.494764691749578
28,64,8,3.9743389633600983
28,65,9,2.541046694469382
70,4,8,5.020739730526695
70,5,9,5.636469909561574
70,7,9,5.3261972950302985
70,8,10,5.6416483938765225
70,18,6,2.9132271617640515
70,27,5,0.3734583955274444
70,28,6,1.030501078891123
70,71,1,1.6189098326444942
70,72,2,1.2129937233341985
70,73,3,1.73039294024272
70,74,4,2.1104239896936505
70,75,5,2.4109331009461075
70,76,6,4.056831222596676
70,77,7,2.7303929402427203
70,78,8,2.9328858041414634
70,79,9,3.110423989693651
70,80,10,3.2684888359259023
